MATNR;COMNR
37970;66933
26781;66933
65542;66933
113442;66933
112664;66933
35570;66933
93889;66933
46388;66933
110614;66933
90822;66933
8924;66933
99778;66933
145830;66933
42180;66933
16752;66933
62692;66933
42465;66933
65298;66933
50184;66933
59725;66933
49002;66933
116281;66933
81730;66933
28982;66933
75431;66933
98499;66933
102511;66933
119143;66933
85766;66933
63755;66933
41617;66933
142187;66933
47427;66933
41038;66933
120833;66933
77380;66933
94905;66933
39935;66933
78776;66933
94408;66933
23948;66933
147928;66933
130741;66933
88750;66933
85232;66933
94952;66933
100096;66933
134974;66933
108386;66933
46094;66933
149888;66933
135560;66933
103254;66933
122570;66933
86378;66933
75992;66933
129808;66933
32178;66933
27403;66933
26790;66933
61427;66933
118638;66933
67723;66933
36492;66933
137895;66933
94932;66933
57443;66933
11084;66933
118663;66933
10528;66933
71368;66933
76552;66933
115878;66933
21016;66933
90647;66933
129560;66933
146555;66933
59635;66933
57266;66933
56572;66933
33294;66933
137516;66933
104945;66933
71661;66933
73613;66933
113812;66933
114810;66933
27563;66933
12465;66933
109401;66933
30090;66933
107702;66933
126342;66933
119265;66933
127183;66933
90509;66933
115532;66933
121306;66933
42701;66933
106131;66933
64702;66933
12705;66933
111464;66933
15041;66933
25887;66933
113887;66933
46584;66933
60118;66933
67721;66933
53916;66933
124435;66933
33677;66933
74926;66933
35087;66933
118307;66933
68883;66933
11870;66933
54349;66933
93297;66933
34537;66933
89222;66933
38061;66933
12344;66933
21604;66933
87911;66933
35207;66933
133510;66933
64285;66933
45619;66933
29495;66933
109302;66933
58369;66933
95569;66933
38610;66933
95330;66933
90905;66933
78865;66933
132210;66933
11897;66933
119284;66933
73520;66933
94368;66933
44231;66933
118903;66933
76871;66933
86048;66933
132878;66933
63859;66933
130606;66933
55210;66933
110011;66933
119933;66933
118004;66933
142112;66933
35763;66933
7779;66933
59102;66933
23642;66933
99056;66933
84324;66933
55018;66933
145428;66933
129664;66933
134393;66933
15102;66933
27286;66933
64478;66933
121076;66933
23019;66933
54652;66933
91162;66933
41386;66933
9442;66933
118957;66933
54038;66933
94433;66933
107547;66933
19499;66933
124132;66933
91339;66933
96053;66933
55939;66933
78762;66933
83982;66933
6645;66933
16296;66933
118551;66933
15665;66933
45783;66933
141366;66933
84010;66933
87266;66933
71173;66933
6515;66933
56808;66933
112470;66933
117977;66933
35014;66933
122366;66933
69033;66933
116492;66933
145817;66933
137615;66933
99629;66933
8709;66933
122592;66933
117111;66933
133980;66933
17967;66933
137088;66933
102690;66933
38239;66933
125235;66933
9384;66933
48034;66933
122244;66933
24087;66933
18427;66933
81844;66933
43590;66933
76958;66933
48604;66933
48243;66933
72485;66933
36855;66933
62380;66933
49554;66933
98692;66933
89943;66933
97644;66933
127539;66933
79214;66933
129616;66933
9410;66933
34973;66933
5868;66933
15398;66933
134861;66933
50000;66933
120200;66933
19225;66933
15755;66933
137235;66933
19471;66933
22323;66933
92927;66933
113164;66933
31324;66933
91014;66933
115036;66933
102131;66933
30184;66933
81916;66933
56454;66933
31050;66933
6723;66933
127921;66933
36328;66933
13217;66933
22732;66933
48278;66933
60283;66933
138770;66933
9352;66933
58477;66933
25816;66933
22282;66933
88296;66933
21069;66933
112853;66933
90750;66933
135475;66933
98733;66933
21543;66933
13625;66933
56849;66933
9489;66933
56090;66933
61472;66933
53506;66933
76401;66933
90637;66933
76564;66933
93870;66933
121971;66933
23359;66933
38563;66933
107300;66933
140117;66933
40527;66933
120429;66933
46452;66933
21644;66933
75099;66933
97378;66933
86024;66933
68146;66933
88774;66933
129425;66933
10300;66933
102684;66933
149775;66933
99135;66933
146677;66933
143989;66933
60198;66933
100005;66933
66860;66933
91042;66933
105942;66933
48720;66933
49548;66933
86626;66933
66114;66933
140390;66933
12493;66933
115433;66933
63126;66933
19315;66933
143877;66933
47193;66933
109308;66933
28692;66933
35793;66933
87801;66933
84232;66933
116379;66933
130849;66933
124513;66933
7806;66933
24517;66933
142890;66933
131673;66933
52170;66933
83778;66933
143148;66933
95363;66933
18583;66933
33984;66933
56738;66933
123545;66933
58808;66933
113717;66933
30854;66933
83505;66933
108944;66933
54634;66933
134045;66933
107329;66933
89002;66933
130361;66933
116760;66933
47990;66933
66344;66933
101067;66933
100420;66933
51201;66933
100095;66933
116568;66933
108119;66933
25307;66933
58843;66933
52036;66933
94002;66933
70195;66933
23453;66933
48052;66933
67685;66933
66823;66933
44738;66933
56311;66933
129978;66933
44732;66933
25776;66933
131301;66933
125741;66933
27133;66933
95367;66933
43840;66933
74490;66933
64354;66933
121628;66933
66921;66933
137119;66933
62793;66933
72746;66933
91721;66933
119018;66933
84794;66933
6487;66933
102517;66933
125539;66933
94404;66933
30532;66933
122186;66933
19538;66933
145908;66933
77302;66933
86729;66933
63342;66933
57691;66933
88354;66933
66501;66933
115636;66933
31153;66933
80357;66933
95921;66933
44921;66933
130587;66933
26471;66933
77809;66933
29368;66933
68347;66933
32847;66933
98566;66933
140859;66933
42793;66933
54121;66933
111681;66933
146100;66933
46008;66933
84741;66933
105310;66933
29574;66933
30921;66933
35701;66933
102461;66933
125116;66933
138771;66933
87466;66933
7856;66933
103730;66933
143095;66933
55932;66933
26702;66933
29449;66933
128659;66933
51834;66933
82507;66933
6134;66933
39149;66933
102881;66933
14078;66933
104035;66933
45455;66933
138353;66933
57397;66933
75657;66933
134014;66933
45555;66933
7332;66933
134217;66933
111321;66933
135424;66933
125127;66933
96140;66933
81863;66933
75513;66933
103370;66933
92628;66933
113341;66933
13293;66933
98481;66933
13311;66933
17211;66933
122065;66933
146558;66933
102532;66933
36597;66933
127334;66933
117685;66933
35364;66933
90408;66933
124565;66933
27867;66933
18419;66933
27087;66933
25524;66933
148915;66933
85081;66933
117718;66933
20610;66933
80815;66933
37424;66933
29458;66933
92695;66933
35785;66933
11399;66933
66522;66933
47914;66933
71215;66933
137068;66933
121415;66933
145103;66933
143092;66933
28844;66933
56923;66933
95701;66933
99278;66933
32976;66933
133946;66933
129562;66933
64256;66933
75482;66933
115271;66933
92559;66933
56798;66933
39979;66933
41629;66933
39770;66933
148194;66933
95992;66933
26612;66933
60401;66933
78221;66933
46846;66933
49046;66933
109454;66933
7136;66933
7232;66933
138525;66933
83019;66933
63431;66933
88854;66933
125348;66933
121729;66933
52594;66933
8995;66933
29587;66933
31938;66933
7308;66933
49356;66933
69390;66933
24918;66933
37561;66933
77122;66933
143816;66933
89199;66933
74306;66933
90908;66933
44052;66933
97657;66933
63300;66933
10009;66933
83914;66933
139859;66933
117612;66933
67068;66933
125738;66933
51702;66933
86963;66933
74801;66933
29486;66933
128265;66933
10233;66933
140387;66933
68425;66933
59201;66933
36171;66933
101449;66933
128490;66933
45270;66933
112315;66933
128541;66933
58493;66933
56064;66933
80319;66933
137257;66933
64491;66933
50203;66933
89145;66933
97705;66933
22302;66933
134945;66933
125948;66933
114411;66933
75748;66933
40901;66933
125890;66933
28035;66933
121895;66933
140823;66933
91265;66933
63269;66933
74239;66933
121008;66933
146116;66933
59818;66933
25810;66933
126274;66933
98988;66933
41251;66933
31506;66933
38407;66933
127972;66933
67772;66933
80747;66933
143599;66933
108534;66933
90209;66933
64492;66933
33093;66933
83869;66933
142763;66933
17743;66933
42874;66933
131388;66933
8000;66933
101753;66933
36207;66933
39646;66933
104154;66933
41158;66933
111521;66933
106014;66933
136606;66933
128573;66933
45697;66933
106375;66933
30982;66933
120996;66933
27128;66933
39285;66933
146697;66933
75239;66933
72804;66933
7829;66933
7588;66933
143144;66933
93953;66933
119395;66933
97085;66933
132080;66933
68587;66933
148291;66933
38720;66933
149864;66933
75560;66933
121644;66933
21946;66933
44922;66933
29071;66933
147357;66933
105771;66933
146030;66933
139191;66933
135850;66933
114279;66933
7755;66933
102168;66933
123598;66933
131977;66933
98265;66933
18821;66933
28183;66933
49593;66933
6425;66933
43694;66933
90576;66933
72756;66933
36769;66933
32151;66933
99025;66933
109059;66933
95889;66933
18481;66933
48235;66933
128316;66933
140318;66933
70901;66933
142471;66933
139956;66933
56342;66933
60829;66933
98205;66933
139751;66933
18917;66933
140353;66933
99710;66933
146186;66933
41816;66933
64759;66933
128004;66933
99167;66933
48998;66933
72952;66933
13549;66933
27646;66933
94751;66933
27697;66933
23305;66933
19639;66933
37886;66933
75569;66933
62294;66933
119292;66933
149798;66933
56634;66933
127490;66933
48677;66933
41466;66933
13116;66933
130973;66933
91554;66933
105557;66933
80352;66933
92560;66933
116527;66933
109962;66933
28686;66933
14297;66933
7084;66933
97797;66933
14157;66933
36244;66933
61337;66933
118305;66933
72859;66933
140932;66933
44387;66933
121893;66933
91707;66933
48533;66933
71860;66933
86552;66933
123734;66933
141491;66933
138467;66933
48789;66933
131064;66933
104452;66933
29849;66933
55044;66933
55837;66933
61804;66933
70953;66933
61465;66933
134033;66933
146704;66933
6295;66933
113826;66933
121740;66933
140855;66933
66763;66933
29016;66933
122474;66933
90220;66933
10681;66933
75401;66933
140073;66933
132358;66933
9313;66933
75198;66933
39158;66933
148745;66933
8475;66933
106922;66933
119761;66933
50940;66933
111569;66933
86284;66933
39725;66933
57106;66933
107049;66933
72302;66933
6188;66933
128899;66933
29614;66933
109867;66933
110656;66933
148662;66933
139262;66933
123067;66933
10502;66933
23473;66933
121680;66933
19486;66933
9693;66933
98644;66933
133717;66933
141170;66933
23886;66933
100121;66933
37490;66933
81063;66933
49556;66933
126616;66933
82536;66933
90461;66933
79128;66933
48173;66933
63682;66933
83231;66933
40534;66933
24817;66933
145896;66933
94093;66933
13515;66933
35052;66933
109815;66933
49837;66933
67098;66933
75039;66933
125991;66933
116546;66933
69665;66933
79018;66933
49426;66933
16602;66933
98756;66933
93726;66933
28612;66933
27671;66933
149567;66933
56267;66933
9266;66933
37279;66933
7634;66933
33678;66933
134199;66933
128030;66933
22542;66933
97561;66933
38089;66933
145270;66933
101221;66933
19569;66933
67501;66933
21503;66933
36091;66933
39577;66933
140293;66933
25400;66933
11534;66933
17039;66933
103566;66933
22614;66933
63814;66933
131443;66933
14102;66933
89495;66933
62675;66933
68734;66933
52672;66933
50507;66933
129509;66933
20379;66933
75407;66933
14091;66933
146464;66933
84531;66933
94800;66933
14219;66933
137767;66933
115653;66933
54094;66933
138529;66933
117866;66933
17834;66933
97553;66933
19458;66933
128824;66933
107621;66933
28199;66933
67567;66933
59170;66933
107041;66933
114465;66933
49861;66933
49259;66933
7503;66933
137998;66933
54916;66933
8854;66933
144417;66933
18269;66933
149329;66933
131558;66933
105565;66933
92130;66933
71762;66933
69537;66933
51235;66933
108176;66933
148550;66933
44743;66933
119703;66933
139327;66933
10451;66933
71909;66933
109758;66933
83506;66933
24173;66933
5023;66933
87808;66933
70858;66933
116469;66933
93408;66933
35446;66933
34975;66933
18486;66933
124024;66933
91156;66933
72523;66933
106242;66933
137997;66933
118989;66933
102628;66933
82955;66933
32911;66933
55780;66933
78331;66933
17945;66933
96902;66933
74052;66933
82326;66933
125378;66933
108236;66933
81185;66933
68601;66933
116148;66933
73907;66933
61552;66933
24446;66933
11853;66933
124179;66933
137511;66933
104867;66933
37021;66933
26028;66933
98275;66933
43483;66933
76299;66933
139309;66933
8801;66933
31775;66933
51792;66933
101774;66933
13051;66933
66113;66933
119164;66933
45713;66933
25779;66933
141322;66933
132489;66933
145987;66933
31559;66933
43122;66933
119092;66933
5765;66933
58566;66933
117261;66933
71428;66933
110660;66933
73625;66933
57994;66933
46254;66933
47314;66933
45165;66933
54340;66933
146664;66933
85444;66933
38949;66933
116563;66933
91192;66933
7816;66933
99049;66933
75849;66933
73463;66933
80746;66933
124525;66933
68966;66933
46387;66933
41497;66933
93578;66933
83273;66933
37808;66933
16232;66933
67084;66933
126837;66933
19553;66933
72538;66933
109311;66933
14678;66933
80560;66933
143967;66933
57955;66933
102460;66933
124939;66933
113580;66933
60713;66933
98512;66933
31328;66933
71501;66933
51998;66933
144976;66933
63015;66933
121980;66933
55479;66933
31794;66933
53221;66933
91613;66933
111386;66933
93690;66933
42665;66933
100381;66933
80455;66933
5848;66933
19335;66933
109851;66933
119542;66933
136422;66933
27939;66933
65108;66933
68251;66933
16795;66933
128831;66933
84111;66933
37350;66933
84655;66933
146468;66933
19959;66933
61803;66933
52409;66933
143236;66933
132329;66933
41921;66933
107489;66933
126732;66933
19477;66933
10538;66933
47428;66933
88300;66933
58444;66933
105791;66933
121183;66933
35055;66933
112858;66933
40382;66933
83619;66933
148436;66933
67818;66933
97213;66933
75754;66933
16811;66933
67508;66933
119615;66933
104295;66933
110627;66933
117073;66933
39598;66933
50798;66933
148807;66933
87692;66933
57240;66933
147514;66933
61504;66933
113409;66933
57822;66933
38702;66933
44992;66933
145806;66933
58006;66933
41739;66933
140740;66933
128953;66933
7162;66933
51912;66933
124775;66933
86272;66933
27550;66933
93443;66933
76600;66933
89939;66933
9533;66933
138516;66933
57469;66933
68429;66933
64416;66933
117044;66933
10299;66933
118240;66933
69886;66933
10120;66933
149590;66933
91734;66933
132891;66933
11900;66933
125264;66933
99636;66933
98579;66933
50329;66933
47672;66933
130415;66933
107234;66933
20374;66933
61972;66933
72722;66933
75739;66933
30035;66933
76948;66933
94873;66933
66936;66933
107732;66933
117922;66933
20164;66933
118977;66933
78429;66933
90269;66933
66899;66933
98397;66933
104381;66933
36986;66933
112930;66933
65784;66933
21626;66933
52704;66933
59580;66933
33725;66933
75822;66933
113990;66933
105041;66933
7185;66933
89566;66933
78983;66933
129831;66933
103842;66933
73909;66933
8569;66933
107899;66933
64502;66933
125569;66933
100163;66933
82171;66933
117316;66933
62484;66933
8188;66933
5947;66933
126829;66933
142087;66933
31870;66933
11240;66933
129341;66933
80332;66933
119300;66933
63977;66933
72810;66933
144442;66933
136114;66933
22094;66933
32774;66933
101888;66933
11610;66933
104648;66933
133233;66933
17973;66933
83029;66933
88724;66933
49601;66933
147285;66933
74525;66933
15586;66933
6453;66933
148417;66933
72028;66933
74065;66933
50401;66933
24045;66933
144238;66933
75008;66933
81168;66933
83467;66933
32613;66933
102976;66933
83609;66933
78741;66933
130296;66933
52926;66933
88927;66933
54794;66933
85388;66933
69708;66933
139371;66933
129343;66933
118065;66933
107887;66933
132314;66933
35223;66933
57174;66933
139486;66933
114604;66933
98805;66933
50634;66933
47915;66933
126776;66933
31169;66933
109533;66933
76808;66933
18824;66933
71262;66933
75381;66933
26139;66933
74356;66933
61081;66933
136078;66933
62031;66933
103603;66933
19424;66933
56114;66933
6902;66933
18521;66933
51641;66933
113053;66933
125061;66933
42368;66933
132249;66933
142208;66933
64232;66933
44551;66933
107334;66933
78903;66933
59835;66933
73212;66933
138829;66933
112705;66933
27633;66933
121789;66933
31531;66933
105848;66933
57220;66933
115965;66933
9981;66933
131492;66933
147567;66933
21380;66933
127468;66933
97095;66933
29919;66933
138215;66933
34199;66933
106800;66933
121627;66933
53158;66933
46617;66933
92601;66933
131375;66933
136798;66933
42598;66933
75582;66933
66306;66933
73165;66933
13444;66933
61588;66933
56395;66933
89404;66933
77350;66933
15354;66933
110679;66933
32196;66933
71079;66933
45852;66933
93388;66933
11720;66933
70805;66933
137431;66933
8394;66933
50774;66933
103382;66933
33303;66933
6391;66933
18953;66933
126965;66933
138828;66933
102269;66933
124298;66933
39490;66933
129392;66933
96496;66933
25914;66933
42930;66933
62448;66933
106350;66933
125802;66933
32389;66933
106843;66933
42517;66933
113726;66933
40173;66933
33269;66933
23434;66933
52053;66933
119365;66933
60966;66933
96702;66933
23794;66933
63910;66933
60772;66933
63527;66933
101388;66933
37638;66933
63284;66933
43171;66933
60120;66933
77291;66933
50872;66933
89829;66933
81091;66933
58868;66933
126418;66933
22934;66933
10182;66933
80624;66933
11945;66933
93356;66933
58240;66933
39278;66933
109142;66933
38496;66933
121170;66933
63805;66933
8406;66933
11461;66933
121983;66933
17232;66933
91263;66933
49640;66933
140882;66933
88859;66933
